exp_name,user_id,exp_date,variant
"Onboarding",95853,"2020-02-15","variant 1"
"Onboarding",95854,"2020-02-15","control"
"Onboarding",95855,"2020-02-15","variant 1"
"Onboarding",95856,"2020-02-15","control"
"Onboarding",95857,"2020-02-15","variant 1"
"Onboarding",95858,"2020-02-15","control"
"Onboarding",95859,"2020-02-15","variant 1"
"Onboarding",95860,"2020-02-15","control"
"Onboarding",95861,"2020-02-15","control"
"Onboarding",95862,"2020-02-15","variant 1"
"Onboarding",95863,"2020-02-15","control"
"Onboarding",95864,"2020-02-15","variant 1"
"Onboarding",95865,"2020-02-15","control"
"Onboarding",95866,"2020-02-15","variant 1"
"Onboarding",95867,"2020-02-15","control"
"Onboarding",95868,"2020-02-15","variant 1"
"Onboarding",95869,"2020-02-15","variant 1"
"Onboarding",95870,"2020-02-15","variant 1"
"Onboarding",95871,"2020-02-15","variant 1"
"Onboarding",95872,"2020-02-15","variant 1"
"Onboarding",95873,"2020-02-15","control"
"Onboarding",95874,"2020-02-15","variant 1"
"Onboarding",95875,"2020-02-15","control"
"Onboarding",95876,"2020-02-15","control"
"Onboarding",95877,"2020-02-15","control"
"Onboarding",95878,"2020-02-15","control"
"Onboarding",95879,"2020-02-15","control"
"Onboarding",95880,"2020-02-15","control"
"Onboarding",95881,"2020-02-15","control"
"Onboarding",95882,"2020-02-15","control"
"Onboarding",95883,"2020-02-15","variant 1"
"Onboarding",95884,"2020-02-15","control"
"Onboarding",95885,"2020-02-15","variant 1"
"Onboarding",95886,"2020-02-15","variant 1"
"Onboarding",95887,"2020-02-15","control"
"Onboarding",95888,"2020-02-15","variant 1"
"Onboarding",95889,"2020-02-15","control"
"Onboarding",95890,"2020-02-15","control"
"Onboarding",95891,"2020-02-15","control"
"Onboarding",95892,"2020-02-15","variant 1"
"Onboarding",95893,"2020-02-15","control"
"Onboarding",95894,"2020-02-15","control"
"Onboarding",95895,"2020-02-15","control"
"Onboarding",95896,"2020-02-15","variant 1"
"Onboarding",95897,"2020-02-15","variant 1"
"Onboarding",95898,"2020-02-15","variant 1"
"Onboarding",95899,"2020-02-15","control"
"Onboarding",95900,"2020-02-15","control"
"Onboarding",95901,"2020-02-15","variant 1"
"Onboarding",95902,"2020-02-15","variant 1"
"Onboarding",95903,"2020-02-15","variant 1"
"Onboarding",95904,"2020-02-15","control"
"Onboarding",95905,"2020-02-15","variant 1"
"Onboarding",95906,"2020-02-15","variant 1"
"Onboarding",95907,"2020-02-15","variant 1"
"Onboarding",95908,"2020-02-15","control"
"Onboarding",95909,"2020-02-15","variant 1"
"Onboarding",95910,"2020-02-15","control"
"Onboarding",95911,"2020-02-15","control"
"Onboarding",95912,"2020-02-15","variant 1"
"Onboarding",95913,"2020-02-15","variant 1"
"Onboarding",95914,"2020-02-15","control"
"Onboarding",95915,"2020-02-15","variant 1"
"Onboarding",95916,"2020-02-15","variant 1"
"Onboarding",95917,"2020-02-15","variant 1"
"Onboarding",95918,"2020-02-15","variant 1"
"Onboarding",95919,"2020-02-15","variant 1"
"Onboarding",95920,"2020-02-15","control"
"Onboarding",95921,"2020-02-15","variant 1"
"Onboarding",95922,"2020-02-15","control"
"Onboarding",95923,"2020-02-15","variant 1"
"Onboarding",95924,"2020-02-15","variant 1"
"Onboarding",95925,"2020-02-15","control"
"Onboarding",95926,"2020-02-15","control"
"Onboarding",95927,"2020-02-15","variant 1"
"Onboarding",95928,"2020-02-15","control"
"Onboarding",95929,"2020-02-15","variant 1"
"Onboarding",95930,"2020-02-15","control"
"Onboarding",95931,"2020-02-15","control"
"Onboarding",95932,"2020-02-15","control"
"Onboarding",95933,"2020-02-15","control"
"Onboarding",95934,"2020-02-15","variant 1"
"Onboarding",95935,"2020-02-15","control"
"Onboarding",95936,"2020-02-15","control"
"Onboarding",95937,"2020-02-15","variant 1"
"Onboarding",95938,"2020-02-15","variant 1"
"Onboarding",95939,"2020-02-15","control"
"Onboarding",95940,"2020-02-15","variant 1"
"Onboarding",95941,"2020-02-15","variant 1"
"Onboarding",95942,"2020-02-15","variant 1"
"Onboarding",95943,"2020-02-15","variant 1"
"Onboarding",95944,"2020-02-15","variant 1"
"Onboarding",95945,"2020-02-15","control"
"Onboarding",95946,"2020-02-15","control"
"Onboarding",95947,"2020-02-15","control"
"Onboarding",95948,"2020-02-15","variant 1"
"Onboarding",95949,"2020-02-15","control"
"Onboarding",95950,"2020-02-15","variant 1"
"Onboarding",95951,"2020-02-15","variant 1"
"Onboarding",95952,"2020-02-15","variant 1"
"Onboarding",95953,"2020-02-15","variant 1"
"Onboarding",95954,"2020-02-15","variant 1"
"Onboarding",95955,"2020-02-15","control"
"Onboarding",95956,"2020-02-15","control"
"Onboarding",95957,"2020-02-15","variant 1"
"Onboarding",95958,"2020-02-15","variant 1"
"Onboarding",95959,"2020-02-15","control"
"Onboarding",95960,"2020-02-15","variant 1"
"Onboarding",95961,"2020-02-15","variant 1"
"Onboarding",95962,"2020-02-15","variant 1"
"Onboarding",95963,"2020-02-15","variant 1"
"Onboarding",95964,"2020-02-15","variant 1"
"Onboarding",95965,"2020-02-15","variant 1"
"Onboarding",95966,"2020-02-15","control"
"Onboarding",95967,"2020-02-15","control"
"Onboarding",95968,"2020-02-15","variant 1"
"Onboarding",95969,"2020-02-15","variant 1"
"Onboarding",95970,"2020-02-15","control"
"Onboarding",95971,"2020-02-15","control"
"Onboarding",95972,"2020-02-15","variant 1"
"Onboarding",95973,"2020-02-15","variant 1"
"Onboarding",95974,"2020-02-15","control"
"Onboarding",95975,"2020-02-15","control"
"Onboarding",95976,"2020-02-15","variant 1"
"Onboarding",95977,"2020-02-15","control"
"Onboarding",95978,"2020-02-15","variant 1"
"Onboarding",95979,"2020-02-15","variant 1"
"Onboarding",95980,"2020-02-15","control"
"Onboarding",95981,"2020-02-15","control"
"Onboarding",95982,"2020-02-15","control"
"Onboarding",95983,"2020-02-15","variant 1"
"Onboarding",95984,"2020-02-15","variant 1"
"Onboarding",95985,"2020-02-15","variant 1"
"Onboarding",95986,"2020-02-15","variant 1"
"Onboarding",95987,"2020-02-15","variant 1"
"Onboarding",95988,"2020-02-15","control"
"Onboarding",95989,"2020-02-15","variant 1"
"Onboarding",95990,"2020-02-15","control"
"Onboarding",95991,"2020-02-15","control"
"Onboarding",95992,"2020-02-15","control"
"Onboarding",95993,"2020-02-15","variant 1"
"Onboarding",95994,"2020-02-15","control"
"Onboarding",95995,"2020-02-15","variant 1"
"Onboarding",95996,"2020-02-15","variant 1"
"Onboarding",95997,"2020-02-15","variant 1"
"Onboarding",95998,"2020-02-15","variant 1"
"Onboarding",95999,"2020-02-15","variant 1"
"Onboarding",96000,"2020-02-15","control"
"Onboarding",96001,"2020-02-15","variant 1"
"Onboarding",96002,"2020-02-15","control"
"Onboarding",96003,"2020-02-15","control"
"Onboarding",96004,"2020-02-15","variant 1"
"Onboarding",96005,"2020-02-15","control"
"Onboarding",96006,"2020-02-15","variant 1"
"Onboarding",96007,"2020-02-15","control"
"Onboarding",96008,"2020-02-15","variant 1"
"Onboarding",96009,"2020-02-15","control"
"Onboarding",96010,"2020-02-15","variant 1"
"Onboarding",96011,"2020-02-15","variant 1"
"Onboarding",96012,"2020-02-15","variant 1"
"Onboarding",96013,"2020-02-15","variant 1"
"Onboarding",96014,"2020-02-15","control"
"Onboarding",96015,"2020-02-15","control"
"Onboarding",96016,"2020-02-15","variant 1"
"Onboarding",96017,"2020-02-15","control"
"Onboarding",96018,"2020-02-15","variant 1"
"Onboarding",96019,"2020-02-15","variant 1"
"Onboarding",96020,"2020-02-15","control"
"Onboarding",96021,"2020-02-15","variant 1"
"Onboarding",96022,"2020-02-15","variant 1"
"Onboarding",96023,"2020-02-15","control"
"Onboarding",96024,"2020-02-15","control"
"Onboarding",96025,"2020-02-15","variant 1"
"Onboarding",96026,"2020-02-15","variant 1"
"Onboarding",96027,"2020-02-15","variant 1"
"Onboarding",96028,"2020-02-15","variant 1"
"Onboarding",96029,"2020-02-15","variant 1"
"Onboarding",96030,"2020-02-15","control"
"Onboarding",96031,"2020-02-15","variant 1"
"Onboarding",96032,"2020-02-15","control"
"Onboarding",96033,"2020-02-15","variant 1"
"Onboarding",96034,"2020-02-15","control"
"Onboarding",96035,"2020-02-15","variant 1"
"Onboarding",96036,"2020-02-15","control"
"Onboarding",96037,"2020-02-15","variant 1"
"Onboarding",96038,"2020-02-15","variant 1"
"Onboarding",96039,"2020-02-15","variant 1"
"Onboarding",96040,"2020-02-15","control"
"Onboarding",96041,"2020-02-15","control"
"Onboarding",96042,"2020-02-15","control"
"Onboarding",96043,"2020-02-15","control"
"Onboarding",96044,"2020-02-15","control"
"Onboarding",96045,"2020-02-15","variant 1"
"Onboarding",96046,"2020-02-15","variant 1"
"Onboarding",96047,"2020-02-15","variant 1"
"Onboarding",96048,"2020-02-15","variant 1"
"Onboarding",96049,"2020-02-15","variant 1"
"Onboarding",96050,"2020-02-15","control"
"Onboarding",96051,"2020-02-15","variant 1"
"Onboarding",96052,"2020-02-15","control"
"Onboarding",96053,"2020-02-15","control"
"Onboarding",96054,"2020-02-15","variant 1"
"Onboarding",96055,"2020-02-15","variant 1"
"Onboarding",96056,"2020-02-15","variant 1"
"Onboarding",96057,"2020-02-15","control"
"Onboarding",96058,"2020-02-15","variant 1"
"Onboarding",96059,"2020-02-15","variant 1"
"Onboarding",96060,"2020-02-15","control"
"Onboarding",96061,"2020-02-15","variant 1"
"Onboarding",96062,"2020-02-15","control"
"Onboarding",96063,"2020-02-15","control"
"Onboarding",96064,"2020-02-15","variant 1"
"Onboarding",96065,"2020-02-15","variant 1"
"Onboarding",96066,"2020-02-15","control"
"Onboarding",96067,"2020-02-15","variant 1"
"Onboarding",96068,"2020-02-15","control"
"Onboarding",96069,"2020-02-15","control"
"Onboarding",96070,"2020-02-15","variant 1"
"Onboarding",96071,"2020-02-15","control"
"Onboarding",96072,"2020-02-15","control"
"Onboarding",96073,"2020-02-15","variant 1"
"Onboarding",96074,"2020-02-15","control"
"Onboarding",96075,"2020-02-15","variant 1"
"Onboarding",96076,"2020-02-15","control"
"Onboarding",96077,"2020-02-15","variant 1"
"Onboarding",96078,"2020-02-15","variant 1"
"Onboarding",96079,"2020-02-15","variant 1"
"Onboarding",96080,"2020-02-15","variant 1"
"Onboarding",96081,"2020-02-15","variant 1"
"Onboarding",96082,"2020-02-15","variant 1"
"Onboarding",96083,"2020-02-15","variant 1"
"Onboarding",96084,"2020-02-15","control"
"Onboarding",96085,"2020-02-15","control"
"Onboarding",96086,"2020-02-15","variant 1"
"Onboarding",96087,"2020-02-15","variant 1"
"Onboarding",96088,"2020-02-15","variant 1"
"Onboarding",96089,"2020-02-15","variant 1"
"Onboarding",96090,"2020-02-15","control"
"Onboarding",96091,"2020-02-15","control"
"Onboarding",96092,"2020-02-15","variant 1"
"Onboarding",96093,"2020-02-15","variant 1"
"Onboarding",96094,"2020-02-15","control"
"Onboarding",96095,"2020-02-15","control"
"Onboarding",96096,"2020-02-15","variant 1"
"Onboarding",96097,"2020-02-15","control"
"Onboarding",96098,"2020-02-15","control"
"Onboarding",96099,"2020-02-15","control"
"Onboarding",96100,"2020-02-15","control"
"Onboarding",96101,"2020-02-15","variant 1"
"Onboarding",96102,"2020-02-15","variant 1"
"Onboarding",96103,"2020-02-15","control"
"Onboarding",96104,"2020-02-15","variant 1"
"Onboarding",96105,"2020-02-15","variant 1"
"Onboarding",96106,"2020-02-15","control"
"Onboarding",96107,"2020-02-15","control"
"Onboarding",96108,"2020-02-15","variant 1"
"Onboarding",96109,"2020-02-15","control"
"Onboarding",96110,"2020-02-15","variant 1"
"Onboarding",96111,"2020-02-15","control"
"Onboarding",96112,"2020-02-15","control"
"Onboarding",96113,"2020-02-15","variant 1"
"Onboarding",96114,"2020-02-15","control"
"Onboarding",96115,"2020-02-15","control"
"Onboarding",96116,"2020-02-15","variant 1"
"Onboarding",96117,"2020-02-15","variant 1"
"Onboarding",96118,"2020-02-15","control"
"Onboarding",96119,"2020-02-15","variant 1"
"Onboarding",96120,"2020-02-15","control"
"Onboarding",96121,"2020-02-15","control"
"Onboarding",96122,"2020-02-15","control"
"Onboarding",96123,"2020-02-15","variant 1"
"Onboarding",96124,"2020-02-15","control"
"Onboarding",96125,"2020-02-15","variant 1"
"Onboarding",96126,"2020-02-15","variant 1"
"Onboarding",96127,"2020-02-15","control"
"Onboarding",96128,"2020-02-15","variant 1"
"Onboarding",96129,"2020-02-15","control"
"Onboarding",96130,"2020-02-15","control"
"Onboarding",96131,"2020-02-15","variant 1"
"Onboarding",96132,"2020-02-15","variant 1"
"Onboarding",96133,"2020-02-15","control"
"Onboarding",96134,"2020-02-15","variant 1"
"Onboarding",96135,"2020-02-15","control"
"Onboarding",96136,"2020-02-15","variant 1"
"Onboarding",96137,"2020-02-15","control"
"Onboarding",96138,"2020-02-15","control"
"Onboarding",96139,"2020-02-15","variant 1"
"Onboarding",96140,"2020-02-15","control"
"Onboarding",96141,"2020-02-15","control"
"Onboarding",96142,"2020-02-15","control"
"Onboarding",96143,"2020-02-15","variant 1"
"Onboarding",96144,"2020-02-15","variant 1"
"Onboarding",96145,"2020-02-15","control"
"Onboarding",96146,"2020-02-15","control"
"Onboarding",96147,"2020-02-15","control"
"Onboarding",96148,"2020-02-15","control"
"Onboarding",96149,"2020-02-15","variant 1"
"Onboarding",96150,"2020-02-15","variant 1"
"Onboarding",96151,"2020-02-15","variant 1"
"Onboarding",96152,"2020-02-15","control"
"Onboarding",96153,"2020-02-15","variant 1"
"Onboarding",96154,"2020-02-15","variant 1"
"Onboarding",96155,"2020-02-15","control"
"Onboarding",96156,"2020-02-15","variant 1"
"Onboarding",96157,"2020-02-15","variant 1"
"Onboarding",96158,"2020-02-15","control"
"Onboarding",96159,"2020-02-15","variant 1"
"Onboarding",96160,"2020-02-15","control"
"Onboarding",96161,"2020-02-15","variant 1"
"Onboarding",96162,"2020-02-15","variant 1"
"Onboarding",96163,"2020-02-15","control"
"Onboarding",96164,"2020-02-15","variant 1"
"Onboarding",96165,"2020-02-15","variant 1"
"Onboarding",96166,"2020-02-15","control"
"Onboarding",96167,"2020-02-15","control"
"Onboarding",96168,"2020-02-15","control"
"Onboarding",96169,"2020-02-15","control"
"Onboarding",96170,"2020-02-15","variant 1"
"Onboarding",96171,"2020-02-15","variant 1"
"Onboarding",96172,"2020-02-15","variant 1"
"Onboarding",96173,"2020-02-15","control"
"Onboarding",96174,"2020-02-15","control"
"Onboarding",96175,"2020-02-15","control"
"Onboarding",96176,"2020-02-15","control"
"Onboarding",96177,"2020-02-15","variant 1"
"Onboarding",96178,"2020-02-15","variant 1"
"Onboarding",96179,"2020-02-15","variant 1"
"Onboarding",96180,"2020-02-15","variant 1"
"Onboarding",96181,"2020-02-15","variant 1"
"Onboarding",96182,"2020-02-15","variant 1"
"Onboarding",96183,"2020-02-15","variant 1"
"Onboarding",96184,"2020-02-15","variant 1"
"Onboarding",96185,"2020-02-15","variant 1"
"Onboarding",96186,"2020-02-15","variant 1"
"Onboarding",96187,"2020-02-15","variant 1"
"Onboarding",96188,"2020-02-15","variant 1"
"Onboarding",96189,"2020-02-15","variant 1"
"Onboarding",96190,"2020-02-15","variant 1"
"Onboarding",96191,"2020-02-15","control"
"Onboarding",96192,"2020-02-15","control"
"Onboarding",96193,"2020-02-15","control"
"Onboarding",96194,"2020-02-15","variant 1"
"Onboarding",96195,"2020-02-15","control"
"Onboarding",96196,"2020-02-15","control"
"Onboarding",96197,"2020-02-15","variant 1"
"Onboarding",96198,"2020-02-15","control"
"Onboarding",96199,"2020-02-15","control"
"Onboarding",96200,"2020-02-15","variant 1"
"Onboarding",96201,"2020-02-15","control"
"Onboarding",96202,"2020-02-15","variant 1"
"Onboarding",96203,"2020-02-15","variant 1"
"Onboarding",96204,"2020-02-15","control"
"Onboarding",96205,"2020-02-15","control"
"Onboarding",96206,"2020-02-15","variant 1"
"Onboarding",96207,"2020-02-15","variant 1"
"Onboarding",96208,"2020-02-15","variant 1"
"Onboarding",96209,"2020-02-15","control"
"Onboarding",96210,"2020-02-15","variant 1"
"Onboarding",96211,"2020-02-15","variant 1"
"Onboarding",96212,"2020-02-15","control"
"Onboarding",96213,"2020-02-15","variant 1"
"Onboarding",96214,"2020-02-15","variant 1"
"Onboarding",96215,"2020-02-15","control"
"Onboarding",96216,"2020-02-15","variant 1"
"Onboarding",96217,"2020-02-15","variant 1"
"Onboarding",96218,"2020-02-15","control"
"Onboarding",96219,"2020-02-15","control"
"Onboarding",96220,"2020-02-15","control"
"Onboarding",96221,"2020-02-15","variant 1"
"Onboarding",96222,"2020-02-15","control"
"Onboarding",96223,"2020-02-15","variant 1"
"Onboarding",96224,"2020-02-15","control"
"Onboarding",96225,"2020-02-15","control"
"Onboarding",96226,"2020-02-15","variant 1"
"Onboarding",96227,"2020-02-15","variant 1"
"Onboarding",96228,"2020-02-15","control"
"Onboarding",96229,"2020-02-15","variant 1"
"Onboarding",96230,"2020-02-15","variant 1"
"Onboarding",96231,"2020-02-15","control"
"Onboarding",96232,"2020-02-15","variant 1"
"Onboarding",96233,"2020-02-15","control"
"Onboarding",96234,"2020-02-15","variant 1"
"Onboarding",96235,"2020-02-15","variant 1"
"Onboarding",96236,"2020-02-15","control"
"Onboarding",96237,"2020-02-15","control"
"Onboarding",96238,"2020-02-15","variant 1"
"Onboarding",96239,"2020-02-15","control"
"Onboarding",96240,"2020-02-15","variant 1"
"Onboarding",96241,"2020-02-15","variant 1"
"Onboarding",96242,"2020-02-15","control"
"Onboarding",96243,"2020-02-15","control"
"Onboarding",96244,"2020-02-15","control"
"Onboarding",96245,"2020-02-15","variant 1"
"Onboarding",96246,"2020-02-15","variant 1"
"Onboarding",96247,"2020-02-15","control"
"Onboarding",96248,"2020-02-15","variant 1"
"Onboarding",96249,"2020-02-15","control"
"Onboarding",96250,"2020-02-15","control"
"Onboarding",96251,"2020-02-15","variant 1"
"Onboarding",96252,"2020-02-15","variant 1"
"Onboarding",96253,"2020-02-15","variant 1"
"Onboarding",96254,"2020-02-15","control"
"Onboarding",96255,"2020-02-15","variant 1"
"Onboarding",96256,"2020-02-15","control"
"Onboarding",96257,"2020-02-15","control"
"Onboarding",96258,"2020-02-15","control"
"Onboarding",96259,"2020-02-15","variant 1"
"Onboarding",96260,"2020-02-15","control"
"Onboarding",96261,"2020-02-15","variant 1"
"Onboarding",96262,"2020-02-15","control"
"Onboarding",96263,"2020-02-15","variant 1"
"Onboarding",96264,"2020-02-15","control"
"Onboarding",96265,"2020-02-15","variant 1"
"Onboarding",96266,"2020-02-15","variant 1"
"Onboarding",96267,"2020-02-15","variant 1"
"Onboarding",96268,"2020-02-15","variant 1"
"Onboarding",96269,"2020-02-15","control"
"Onboarding",96270,"2020-02-15","control"
"Onboarding",96271,"2020-02-15","control"
"Onboarding",96272,"2020-02-15","control"
"Onboarding",96273,"2020-02-15","variant 1"
"Onboarding",96274,"2020-02-15","control"
"Onboarding",96275,"2020-02-15","variant 1"
"Onboarding",96276,"2020-02-15","control"
"Onboarding",96277,"2020-02-15","variant 1"
"Onboarding",96278,"2020-02-15","control"
"Onboarding",96279,"2020-02-15","control"
"Onboarding",96280,"2020-02-15","variant 1"
"Onboarding",96281,"2020-02-15","variant 1"
"Onboarding",96282,"2020-02-15","variant 1"
"Onboarding",96283,"2020-02-15","variant 1"
"Onboarding",96284,"2020-02-15","control"
"Onboarding",96285,"2020-02-15","variant 1"
"Onboarding",96286,"2020-02-15","variant 1"
"Onboarding",96287,"2020-02-15","variant 1"
"Onboarding",96288,"2020-02-15","control"
"Onboarding",96289,"2020-02-15","variant 1"
"Onboarding",96290,"2020-02-15","control"
"Onboarding",96291,"2020-02-15","control"
"Onboarding",96292,"2020-02-15","variant 1"
"Onboarding",96293,"2020-02-15","variant 1"
"Onboarding",96294,"2020-02-15","variant 1"
"Onboarding",96295,"2020-02-15","control"
"Onboarding",96296,"2020-02-15","variant 1"
"Onboarding",96297,"2020-02-15","control"
"Onboarding",96298,"2020-02-15","variant 1"
"Onboarding",96299,"2020-02-15","variant 1"
"Onboarding",96300,"2020-02-15","variant 1"
"Onboarding",96301,"2020-02-15","variant 1"
"Onboarding",96302,"2020-02-15","control"
"Onboarding",96303,"2020-02-15","variant 1"
"Onboarding",96304,"2020-02-15","variant 1"
"Onboarding",96305,"2020-02-15","variant 1"
"Onboarding",96306,"2020-02-15","variant 1"
"Onboarding",96307,"2020-02-15","variant 1"
"Onboarding",96308,"2020-02-15","variant 1"
"Onboarding",96309,"2020-02-15","control"
"Onboarding",96310,"2020-02-15","control"
"Onboarding",96311,"2020-02-15","variant 1"
"Onboarding",96312,"2020-02-15","control"
"Onboarding",96313,"2020-02-15","control"
"Onboarding",96314,"2020-02-15","variant 1"
"Onboarding",96315,"2020-02-15","control"
"Onboarding",96316,"2020-02-15","variant 1"
"Onboarding",96317,"2020-02-15","variant 1"
"Onboarding",96318,"2020-02-15","control"
"Onboarding",96319,"2020-02-15","variant 1"
"Onboarding",96320,"2020-02-15","variant 1"
"Onboarding",96321,"2020-02-15","control"
"Onboarding",96322,"2020-02-15","control"
"Onboarding",96323,"2020-02-15","variant 1"
"Onboarding",96324,"2020-02-15","variant 1"
"Onboarding",96325,"2020-02-15","control"
"Onboarding",96326,"2020-02-15","control"
"Onboarding",96327,"2020-02-15","control"
"Onboarding",96328,"2020-02-15","control"
"Onboarding",96329,"2020-02-15","control"
"Onboarding",96330,"2020-02-15","control"
"Onboarding",96331,"2020-02-15","variant 1"
"Onboarding",96332,"2020-02-15","control"
"Onboarding",96333,"2020-02-15","variant 1"
"Onboarding",96334,"2020-02-15","variant 1"
"Onboarding",96335,"2020-02-15","control"
"Onboarding",96336,"2020-02-15","variant 1"
"Onboarding",96337,"2020-02-15","variant 1"
"Onboarding",96338,"2020-02-15","variant 1"
"Onboarding",96339,"2020-02-15","variant 1"
"Onboarding",96340,"2020-02-15","control"
"Onboarding",96341,"2020-02-15","variant 1"
"Onboarding",96342,"2020-02-15","variant 1"
"Onboarding",96343,"2020-02-15","variant 1"
"Onboarding",96344,"2020-02-15","control"
"Onboarding",96345,"2020-02-15","control"
"Onboarding",96346,"2020-02-15","variant 1"
"Onboarding",96347,"2020-02-15","control"
"Onboarding",96348,"2020-02-15","control"
"Onboarding",96349,"2020-02-15","variant 1"
"Onboarding",96350,"2020-02-15","variant 1"
"Onboarding",96351,"2020-02-15","variant 1"
"Onboarding",96352,"2020-02-15","variant 1"
"Onboarding",96353,"2020-02-15","variant 1"
"Onboarding",96354,"2020-02-15","variant 1"
"Onboarding",96355,"2020-02-15","variant 1"
"Onboarding",96356,"2020-02-15","control"
"Onboarding",96357,"2020-02-15","variant 1"
"Onboarding",96358,"2020-02-15","control"
"Onboarding",96359,"2020-02-15","control"
"Onboarding",96360,"2020-02-15","variant 1"
"Onboarding",96361,"2020-02-15","control"
"Onboarding",96362,"2020-02-15","variant 1"
"Onboarding",96363,"2020-02-15","variant 1"
"Onboarding",96364,"2020-02-15","control"
"Onboarding",96365,"2020-02-15","control"
"Onboarding",96366,"2020-02-15","variant 1"
"Onboarding",96367,"2020-02-15","control"
"Onboarding",96368,"2020-02-15","control"
"Onboarding",96369,"2020-02-15","control"
"Onboarding",96370,"2020-02-15","control"
"Onboarding",96371,"2020-02-15","variant 1"
"Onboarding",96372,"2020-02-15","variant 1"
"Onboarding",96373,"2020-02-15","variant 1"
"Onboarding",96374,"2020-02-15","control"
"Onboarding",96375,"2020-02-15","variant 1"
"Onboarding",96376,"2020-02-15","control"
"Onboarding",96377,"2020-02-15","variant 1"
"Onboarding",96378,"2020-02-15","control"
"Onboarding",96379,"2020-02-15","control"
"Onboarding",96380,"2020-02-15","control"
"Onboarding",96381,"2020-02-15","variant 1"
"Onboarding",96382,"2020-02-15","variant 1"
"Onboarding",96383,"2020-02-15","variant 1"
"Onboarding",96384,"2020-02-15","control"
"Onboarding",96385,"2020-02-15","control"
"Onboarding",96386,"2020-02-15","variant 1"
"Onboarding",96387,"2020-02-15","variant 1"
"Onboarding",96388,"2020-02-15","control"
"Onboarding",96389,"2020-02-15","control"
"Onboarding",96390,"2020-02-15","control"
"Onboarding",96391,"2020-02-15","variant 1"
"Onboarding",96392,"2020-02-15","control"
"Onboarding",96393,"2020-02-15","variant 1"
"Onboarding",96394,"2020-02-15","control"
"Onboarding",96395,"2020-02-15","control"
"Onboarding",96396,"2020-02-15","control"
"Onboarding",96397,"2020-02-15","control"
"Onboarding",96398,"2020-02-15","control"
"Onboarding",96399,"2020-02-15","variant 1"
"Onboarding",96400,"2020-02-15","variant 1"
"Onboarding",96401,"2020-02-15","variant 1"
"Onboarding",96402,"2020-02-15","variant 1"
"Onboarding",96403,"2020-02-15","variant 1"
"Onboarding",96404,"2020-02-15","control"
"Onboarding",96405,"2020-02-15","variant 1"
"Onboarding",96406,"2020-02-15","variant 1"
"Onboarding",96407,"2020-02-15","control"
"Onboarding",96408,"2020-02-15","variant 1"
"Onboarding",96409,"2020-02-15","variant 1"
"Onboarding",96410,"2020-02-15","control"
"Onboarding",96411,"2020-02-15","variant 1"
"Onboarding",96412,"2020-02-15","control"
"Onboarding",96413,"2020-02-15","control"
"Onboarding",96414,"2020-02-15","control"
"Onboarding",96415,"2020-02-15","variant 1"
"Onboarding",96416,"2020-02-15","control"
"Onboarding",96417,"2020-02-15","variant 1"
"Onboarding",96418,"2020-02-15","variant 1"
"Onboarding",96419,"2020-02-15","control"
"Onboarding",96420,"2020-02-15","control"
"Onboarding",96421,"2020-02-15","variant 1"
"Onboarding",96422,"2020-02-15","control"
"Onboarding",96423,"2020-02-15","variant 1"
"Onboarding",96424,"2020-02-15","control"
"Onboarding",96425,"2020-02-15","variant 1"
"Onboarding",96426,"2020-02-15","variant 1"
"Onboarding",96427,"2020-02-15","control"
"Onboarding",96428,"2020-02-15","variant 1"
"Onboarding",96429,"2020-02-15","control"
"Onboarding",96430,"2020-02-15","control"
"Onboarding",96431,"2020-02-15","control"
"Onboarding",96432,"2020-02-15","control"
"Onboarding",96433,"2020-02-15","control"
"Onboarding",96434,"2020-02-15","variant 1"
"Onboarding",96435,"2020-02-15","variant 1"
"Onboarding",96436,"2020-02-15","control"
"Onboarding",96437,"2020-02-15","variant 1"
"Onboarding",96438,"2020-02-15","variant 1"
"Onboarding",96439,"2020-02-15","control"
"Onboarding",96440,"2020-02-15","variant 1"
"Onboarding",96441,"2020-02-15","control"
"Onboarding",96442,"2020-02-15","variant 1"
"Onboarding",96443,"2020-02-15","control"
"Onboarding",96444,"2020-02-15","variant 1"
"Onboarding",96445,"2020-02-15","control"
"Onboarding",96446,"2020-02-15","variant 1"
"Onboarding",96447,"2020-02-15","control"
"Onboarding",96448,"2020-02-15","variant 1"
"Onboarding",96449,"2020-02-15","variant 1"
"Onboarding",96450,"2020-02-15","control"
"Onboarding",96451,"2020-02-15","variant 1"
"Onboarding",96452,"2020-02-15","variant 1"
"Onboarding",96453,"2020-02-15","variant 1"
"Onboarding",96454,"2020-02-15","variant 1"
"Onboarding",96455,"2020-02-15","control"
"Onboarding",96456,"2020-02-15","variant 1"
"Onboarding",96457,"2020-02-15","variant 1"
"Onboarding",96458,"2020-02-15","variant 1"
"Onboarding",96459,"2020-02-15","variant 1"
"Onboarding",96460,"2020-02-15","variant 1"
"Onboarding",96461,"2020-02-15","control"
"Onboarding",96462,"2020-02-15","control"
"Onboarding",96463,"2020-02-15","control"
"Onboarding",96464,"2020-02-15","variant 1"
"Onboarding",96465,"2020-02-15","variant 1"
"Onboarding",96466,"2020-02-15","variant 1"
"Onboarding",96467,"2020-02-15","control"
"Onboarding",96468,"2020-02-15","control"
"Onboarding",96469,"2020-02-15","control"
