user_id,action,action_date
32360,"email_optin","2020-01-19"
32362,"email_optin","2020-01-19"
32363,"email_optin","2020-01-19"
32364,"email_optin","2020-01-19"
32366,"email_optin","2020-01-19"
32367,"email_optin","2020-01-19"
32368,"email_optin","2020-01-19"
32370,"email_optin","2020-01-19"
32371,"email_optin","2020-01-19"
32373,"email_optin","2020-01-19"
32376,"email_optin","2020-01-19"
32378,"email_optin","2020-01-19"
32380,"email_optin","2020-01-19"
32381,"email_optin","2020-01-19"
32383,"email_optin","2020-01-19"
32387,"email_optin","2020-01-19"
32388,"email_optin","2020-01-19"
32389,"email_optin","2020-01-19"
32391,"email_optin","2020-01-19"
32393,"email_optin","2020-01-19"
32395,"email_optin","2020-01-19"
32396,"email_optin","2020-01-19"
32397,"email_optin","2020-01-19"
32398,"email_optin","2020-01-19"
32399,"email_optin","2020-01-19"
32400,"email_optin","2020-01-19"
32402,"email_optin","2020-01-19"
32405,"email_optin","2020-01-19"
32406,"email_optin","2020-01-19"
32408,"email_optin","2020-01-19"
32409,"email_optin","2020-01-19"
32411,"email_optin","2020-01-19"
32413,"email_optin","2020-01-19"
32415,"email_optin","2020-01-19"
32418,"email_optin","2020-01-19"
32419,"email_optin","2020-01-19"
32420,"email_optin","2020-01-19"
32421,"email_optin","2020-01-19"
32423,"email_optin","2020-01-19"
32424,"email_optin","2020-01-19"
32427,"email_optin","2020-01-19"
32429,"email_optin","2020-01-19"
32430,"email_optin","2020-01-20"
32431,"email_optin","2020-01-20"
32433,"email_optin","2020-01-20"
32435,"email_optin","2020-01-20"
32436,"email_optin","2020-01-20"
32438,"email_optin","2020-01-20"
32440,"email_optin","2020-01-20"
32442,"email_optin","2020-01-20"
32446,"email_optin","2020-01-20"
32448,"email_optin","2020-01-20"
32452,"email_optin","2020-01-20"
32454,"email_optin","2020-01-20"
32455,"email_optin","2020-01-20"
32456,"email_optin","2020-01-20"
32458,"email_optin","2020-01-20"
32459,"email_optin","2020-01-20"
32460,"email_optin","2020-01-20"
32461,"email_optin","2020-01-20"
32462,"email_optin","2020-01-20"
32464,"email_optin","2020-01-20"
32465,"email_optin","2020-01-20"
32466,"email_optin","2020-01-20"
32467,"email_optin","2020-01-20"
32469,"email_optin","2020-01-20"
32470,"email_optin","2020-01-20"
32472,"email_optin","2020-01-20"
32473,"email_optin","2020-01-20"
32474,"email_optin","2020-01-20"
32478,"email_optin","2020-01-20"
32479,"email_optin","2020-01-20"
32480,"email_optin","2020-01-20"
32482,"email_optin","2020-01-20"
32485,"email_optin","2020-01-20"
32486,"email_optin","2020-01-20"
32490,"email_optin","2020-01-20"
32491,"email_optin","2020-01-20"
32493,"email_optin","2020-01-20"
32496,"email_optin","2020-01-20"
32498,"email_optin","2020-01-20"
32500,"email_optin","2020-01-20"
32501,"email_optin","2020-01-20"
32502,"email_optin","2020-01-20"
32503,"email_optin","2020-01-20"
32504,"email_optin","2020-01-20"
32505,"email_optin","2020-01-20"
32506,"email_optin","2020-01-20"
32507,"email_optin","2020-01-20"
32508,"email_optin","2020-01-20"
32510,"email_optin","2020-01-20"
32513,"email_optin","2020-01-20"
32515,"email_optin","2020-01-20"
32517,"email_optin","2020-01-20"
32518,"email_optin","2020-01-20"
32519,"email_optin","2020-01-20"
32520,"email_optin","2020-01-20"
32521,"email_optin","2020-01-20"
32522,"email_optin","2020-01-20"
32524,"email_optin","2020-01-20"
32527,"email_optin","2020-01-20"
32533,"email_optin","2020-01-20"
32534,"email_optin","2020-01-20"
32535,"email_optin","2020-01-20"
32536,"email_optin","2020-01-20"
32537,"email_optin","2020-01-20"
32540,"email_optin","2020-01-20"
32543,"email_optin","2020-01-20"
32544,"email_optin","2020-01-20"
32545,"email_optin","2020-01-20"
32546,"email_optin","2020-01-20"
32547,"email_optin","2020-01-20"
32548,"email_optin","2020-01-20"
32552,"email_optin","2020-01-20"
32553,"email_optin","2020-01-20"
32555,"email_optin","2020-01-20"
32556,"email_optin","2020-01-20"
32559,"email_optin","2020-01-20"
32560,"email_optin","2020-01-20"
32561,"email_optin","2020-01-20"
32562,"email_optin","2020-01-20"
32563,"email_optin","2020-01-20"
32564,"email_optin","2020-01-20"
32565,"email_optin","2020-01-20"
32566,"email_optin","2020-01-20"
32567,"email_optin","2020-01-20"
32568,"email_optin","2020-01-20"
32569,"email_optin","2020-01-20"
32570,"email_optin","2020-01-20"
32571,"email_optin","2020-01-20"
32574,"email_optin","2020-01-20"
32576,"email_optin","2020-01-20"
32578,"email_optin","2020-01-20"
32582,"email_optin","2020-01-20"
32584,"email_optin","2020-01-20"
32585,"email_optin","2020-01-20"
32586,"email_optin","2020-01-20"
32587,"email_optin","2020-01-20"
32589,"email_optin","2020-01-20"
32590,"email_optin","2020-01-20"
32592,"email_optin","2020-01-20"
32593,"email_optin","2020-01-20"
32594,"email_optin","2020-01-20"
32596,"email_optin","2020-01-20"
32597,"email_optin","2020-01-20"
32598,"email_optin","2020-01-20"
32599,"email_optin","2020-01-20"
32601,"email_optin","2020-01-20"
32602,"email_optin","2020-01-20"
32604,"email_optin","2020-01-20"
32605,"email_optin","2020-01-20"
32606,"email_optin","2020-01-20"
32608,"email_optin","2020-01-20"
32609,"email_optin","2020-01-20"
32610,"email_optin","2020-01-20"
32612,"email_optin","2020-01-20"
32613,"email_optin","2020-01-20"
32617,"email_optin","2020-01-20"
32619,"email_optin","2020-01-20"
32620,"email_optin","2020-01-20"
32621,"email_optin","2020-01-20"
32622,"email_optin","2020-01-20"
32624,"email_optin","2020-01-20"
32625,"email_optin","2020-01-20"
32628,"email_optin","2020-01-20"
32629,"email_optin","2020-01-20"
32630,"email_optin","2020-01-20"
32633,"email_optin","2020-01-20"
32635,"email_optin","2020-01-20"
32636,"email_optin","2020-01-20"
32637,"email_optin","2020-01-20"
32640,"email_optin","2020-01-20"
32641,"email_optin","2020-01-20"
32644,"email_optin","2020-01-20"
32645,"email_optin","2020-01-20"
32646,"email_optin","2020-01-20"
32647,"email_optin","2020-01-20"
32649,"email_optin","2020-01-20"
32650,"email_optin","2020-01-20"
32652,"email_optin","2020-01-20"
32654,"email_optin","2020-01-20"
32655,"email_optin","2020-01-20"
32656,"email_optin","2020-01-20"
32657,"email_optin","2020-01-20"
32658,"email_optin","2020-01-20"
32662,"email_optin","2020-01-20"
32663,"email_optin","2020-01-20"
32666,"email_optin","2020-01-20"
32667,"email_optin","2020-01-20"
32668,"email_optin","2020-01-20"
32671,"email_optin","2020-01-20"
32672,"email_optin","2020-01-20"
32673,"email_optin","2020-01-20"
32674,"email_optin","2020-01-20"
32675,"email_optin","2020-01-20"
32676,"email_optin","2020-01-20"
32678,"email_optin","2020-01-20"
32679,"email_optin","2020-01-20"
32680,"email_optin","2020-01-20"
32681,"email_optin","2020-01-20"
32682,"email_optin","2020-01-20"
32684,"email_optin","2020-01-20"
32685,"email_optin","2020-01-20"
32688,"email_optin","2020-01-20"
32689,"email_optin","2020-01-20"
32690,"email_optin","2020-01-20"
32691,"email_optin","2020-01-20"
32692,"email_optin","2020-01-20"
32695,"email_optin","2020-01-20"
32697,"email_optin","2020-01-20"
32699,"email_optin","2020-01-20"
32700,"email_optin","2020-01-20"
32701,"email_optin","2020-01-20"
32703,"email_optin","2020-01-20"
32705,"email_optin","2020-01-20"
32706,"email_optin","2020-01-20"
32708,"email_optin","2020-01-20"
32710,"email_optin","2020-01-20"
32711,"email_optin","2020-01-20"
32712,"email_optin","2020-01-20"
32713,"email_optin","2020-01-20"
32716,"email_optin","2020-01-20"
32723,"email_optin","2020-01-20"
32724,"email_optin","2020-01-20"
32725,"email_optin","2020-01-20"
32726,"email_optin","2020-01-20"
32732,"email_optin","2020-01-20"
32734,"email_optin","2020-01-20"
32736,"email_optin","2020-01-20"
32739,"email_optin","2020-01-20"
32741,"email_optin","2020-01-20"
32742,"email_optin","2020-01-20"
32743,"email_optin","2020-01-20"
32745,"email_optin","2020-01-20"
32746,"email_optin","2020-01-20"
32747,"email_optin","2020-01-20"
32748,"email_optin","2020-01-20"
32749,"email_optin","2020-01-20"
32750,"email_optin","2020-01-20"
32751,"email_optin","2020-01-20"
32754,"email_optin","2020-01-20"
32755,"email_optin","2020-01-20"
32756,"email_optin","2020-01-20"
32757,"email_optin","2020-01-20"
32758,"email_optin","2020-01-20"
32759,"email_optin","2020-01-20"
32760,"email_optin","2020-01-20"
32764,"email_optin","2020-01-20"
32765,"email_optin","2020-01-20"
32766,"email_optin","2020-01-20"
32768,"email_optin","2020-01-20"
32770,"email_optin","2020-01-20"
32772,"email_optin","2020-01-20"
32773,"email_optin","2020-01-20"
32774,"email_optin","2020-01-20"
32776,"email_optin","2020-01-20"
32777,"email_optin","2020-01-20"
32780,"email_optin","2020-01-20"
32781,"email_optin","2020-01-20"
32782,"email_optin","2020-01-20"
32784,"email_optin","2020-01-20"
32785,"email_optin","2020-01-20"
32786,"email_optin","2020-01-20"
32787,"email_optin","2020-01-20"
32788,"email_optin","2020-01-20"
32792,"email_optin","2020-01-20"
32794,"email_optin","2020-01-20"
32796,"email_optin","2020-01-20"
32798,"email_optin","2020-01-20"
32799,"email_optin","2020-01-20"
32800,"email_optin","2020-01-20"
32802,"email_optin","2020-01-20"
32804,"email_optin","2020-01-20"
32805,"email_optin","2020-01-20"
32806,"email_optin","2020-01-20"
32807,"email_optin","2020-01-20"
32808,"email_optin","2020-01-20"
32809,"email_optin","2020-01-20"
32810,"email_optin","2020-01-20"
32811,"email_optin","2020-01-20"
32812,"email_optin","2020-01-20"
32813,"email_optin","2020-01-20"
32814,"email_optin","2020-01-20"
32815,"email_optin","2020-01-20"
32816,"email_optin","2020-01-20"
32818,"email_optin","2020-01-20"
32820,"email_optin","2020-01-20"
32821,"email_optin","2020-01-20"
32822,"email_optin","2020-01-20"
32823,"email_optin","2020-01-20"
32827,"email_optin","2020-01-20"
32828,"email_optin","2020-01-20"
32830,"email_optin","2020-01-20"
32832,"email_optin","2020-01-20"
32834,"email_optin","2020-01-20"
32835,"email_optin","2020-01-20"
32838,"email_optin","2020-01-20"
32839,"email_optin","2020-01-20"
32840,"email_optin","2020-01-20"
32841,"email_optin","2020-01-20"
32842,"email_optin","2020-01-20"
32843,"email_optin","2020-01-20"
32844,"email_optin","2020-01-20"
32847,"email_optin","2020-01-20"
32849,"email_optin","2020-01-20"
32855,"email_optin","2020-01-20"
32857,"email_optin","2020-01-20"
32858,"email_optin","2020-01-20"
32862,"email_optin","2020-01-20"
32864,"email_optin","2020-01-20"
32867,"email_optin","2020-01-20"
32871,"email_optin","2020-01-20"
32875,"email_optin","2020-01-20"
32876,"email_optin","2020-01-20"
32877,"email_optin","2020-01-20"
32880,"email_optin","2020-01-20"
32883,"email_optin","2020-01-20"
32885,"email_optin","2020-01-20"
32887,"email_optin","2020-01-20"
32888,"email_optin","2020-01-20"
32889,"email_optin","2020-01-20"
32890,"email_optin","2020-01-20"
32891,"email_optin","2020-01-20"
32892,"email_optin","2020-01-20"
32893,"email_optin","2020-01-20"
32894,"email_optin","2020-01-20"
32895,"email_optin","2020-01-20"
32896,"email_optin","2020-01-20"
32897,"email_optin","2020-01-20"
32898,"email_optin","2020-01-20"
32902,"email_optin","2020-01-20"
32905,"email_optin","2020-01-20"
32906,"email_optin","2020-01-20"
32907,"email_optin","2020-01-20"
32909,"email_optin","2020-01-20"
32911,"email_optin","2020-01-20"
32912,"email_optin","2020-01-20"
32913,"email_optin","2020-01-20"
32915,"email_optin","2020-01-20"
32917,"email_optin","2020-01-20"
32918,"email_optin","2020-01-20"
32919,"email_optin","2020-01-20"
32920,"email_optin","2020-01-20"
32921,"email_optin","2020-01-20"
32922,"email_optin","2020-01-20"
32924,"email_optin","2020-01-20"
32926,"email_optin","2020-01-20"
32927,"email_optin","2020-01-20"
32928,"email_optin","2020-01-20"
32929,"email_optin","2020-01-20"
32931,"email_optin","2020-01-20"
32932,"email_optin","2020-01-20"
32936,"email_optin","2020-01-20"
32937,"email_optin","2020-01-20"
32938,"email_optin","2020-01-20"
32939,"email_optin","2020-01-20"
32940,"email_optin","2020-01-20"
32943,"email_optin","2020-01-20"
32944,"email_optin","2020-01-20"
32947,"email_optin","2020-01-20"
32948,"email_optin","2020-01-20"
32950,"email_optin","2020-01-20"
32955,"email_optin","2020-01-20"
32957,"email_optin","2020-01-20"
32958,"email_optin","2020-01-20"
32963,"email_optin","2020-01-20"
32965,"email_optin","2020-01-20"
32966,"email_optin","2020-01-20"
32967,"email_optin","2020-01-20"
32971,"email_optin","2020-01-20"
32972,"email_optin","2020-01-20"
32973,"email_optin","2020-01-20"
32974,"email_optin","2020-01-20"
32975,"email_optin","2020-01-20"
32978,"email_optin","2020-01-20"
32979,"email_optin","2020-01-20"
32983,"email_optin","2020-01-20"
32984,"email_optin","2020-01-20"
32986,"email_optin","2020-01-20"
32987,"email_optin","2020-01-20"
32988,"email_optin","2020-01-20"
32989,"email_optin","2020-01-20"
32990,"email_optin","2020-01-20"
32992,"email_optin","2020-01-20"
32994,"email_optin","2020-01-20"
32995,"email_optin","2020-01-20"
32996,"email_optin","2020-01-20"
32997,"email_optin","2020-01-20"
32999,"email_optin","2020-01-20"
33000,"email_optin","2020-01-20"
33001,"email_optin","2020-01-20"
33002,"email_optin","2020-01-20"
33003,"email_optin","2020-01-20"
33004,"email_optin","2020-01-20"
33006,"email_optin","2020-01-20"
33010,"email_optin","2020-01-20"
33011,"email_optin","2020-01-20"
33012,"email_optin","2020-01-20"
33015,"email_optin","2020-01-20"
33016,"email_optin","2020-01-20"
33017,"email_optin","2020-01-20"
33018,"email_optin","2020-01-20"
33020,"email_optin","2020-01-20"
33022,"email_optin","2020-01-20"
33023,"email_optin","2020-01-20"
33024,"email_optin","2020-01-20"
33025,"email_optin","2020-01-20"
33026,"email_optin","2020-01-20"
33027,"email_optin","2020-01-20"
33029,"email_optin","2020-01-20"
33030,"email_optin","2020-01-20"
33034,"email_optin","2020-01-20"
33036,"email_optin","2020-01-20"
33037,"email_optin","2020-01-20"
33038,"email_optin","2020-01-20"
33039,"email_optin","2020-01-20"
33041,"email_optin","2020-01-20"
33043,"email_optin","2020-01-20"
33045,"email_optin","2020-01-20"
33046,"email_optin","2020-01-20"
33047,"email_optin","2020-01-20"
33049,"email_optin","2020-01-20"
33051,"email_optin","2020-01-20"
33053,"email_optin","2020-01-20"
33054,"email_optin","2020-01-20"
33056,"email_optin","2020-01-20"
33057,"email_optin","2020-01-20"
33059,"email_optin","2020-01-20"
33060,"email_optin","2020-01-20"
33061,"email_optin","2020-01-20"
33062,"email_optin","2020-01-20"
33063,"email_optin","2020-01-20"
33064,"email_optin","2020-01-20"
33065,"email_optin","2020-01-20"
33067,"email_optin","2020-01-20"
33068,"email_optin","2020-01-20"
33069,"email_optin","2020-01-20"
33071,"email_optin","2020-01-20"
33072,"email_optin","2020-01-20"
33073,"email_optin","2020-01-20"
33074,"email_optin","2020-01-20"
33076,"email_optin","2020-01-20"
33078,"email_optin","2020-01-20"
33079,"email_optin","2020-01-20"
33082,"email_optin","2020-01-20"
33085,"email_optin","2020-01-20"
33086,"email_optin","2020-01-20"
33092,"email_optin","2020-01-20"
33093,"email_optin","2020-01-20"
33094,"email_optin","2020-01-20"
33097,"email_optin","2020-01-20"
33098,"email_optin","2020-01-20"
33100,"email_optin","2020-01-20"
33103,"email_optin","2020-01-20"
33104,"email_optin","2020-01-20"
33105,"email_optin","2020-01-20"
33109,"email_optin","2020-01-20"
33110,"email_optin","2020-01-20"
33112,"email_optin","2020-01-20"
33113,"email_optin","2020-01-20"
33116,"email_optin","2020-01-20"
33117,"email_optin","2020-01-20"
33120,"email_optin","2020-01-20"
33123,"email_optin","2020-01-20"
33124,"email_optin","2020-01-20"
33125,"email_optin","2020-01-20"
33126,"email_optin","2020-01-20"
33128,"email_optin","2020-01-20"
33130,"email_optin","2020-01-20"
33133,"email_optin","2020-01-20"
33135,"email_optin","2020-01-20"
33137,"email_optin","2020-01-20"
33141,"email_optin","2020-01-20"
33142,"email_optin","2020-01-20"
33143,"email_optin","2020-01-20"
33144,"email_optin","2020-01-20"
33145,"email_optin","2020-01-20"
33147,"email_optin","2020-01-20"
33148,"email_optin","2020-01-20"
33151,"email_optin","2020-01-20"
33152,"email_optin","2020-01-20"
33155,"email_optin","2020-01-20"
33159,"email_optin","2020-01-20"
33160,"email_optin","2020-01-20"
33163,"email_optin","2020-01-20"
33164,"email_optin","2020-01-20"
33165,"email_optin","2020-01-20"
33166,"email_optin","2020-01-20"
33168,"email_optin","2020-01-20"
33172,"email_optin","2020-01-20"
33173,"email_optin","2020-01-20"
33176,"email_optin","2020-01-20"
33177,"email_optin","2020-01-20"
33180,"email_optin","2020-01-20"
33182,"email_optin","2020-01-20"
33183,"email_optin","2020-01-20"
33184,"email_optin","2020-01-20"
33185,"email_optin","2020-01-20"
33186,"email_optin","2020-01-20"
33187,"email_optin","2020-01-20"
33188,"email_optin","2020-01-20"
33190,"email_optin","2020-01-20"
33191,"email_optin","2020-01-20"
33192,"email_optin","2020-01-20"
33194,"email_optin","2020-01-20"
33195,"email_optin","2020-01-20"
33196,"email_optin","2020-01-20"
33198,"email_optin","2020-01-20"
33200,"email_optin","2020-01-20"
33201,"email_optin","2020-01-20"
33203,"email_optin","2020-01-20"
33204,"email_optin","2020-01-20"
33205,"email_optin","2020-01-20"
33206,"email_optin","2020-01-20"
33208,"email_optin","2020-01-20"
33209,"email_optin","2020-01-20"
33210,"email_optin","2020-01-20"
33211,"email_optin","2020-01-20"
33213,"email_optin","2020-01-20"
33217,"email_optin","2020-01-20"
33218,"email_optin","2020-01-20"
33219,"email_optin","2020-01-20"
33220,"email_optin","2020-01-20"
33221,"email_optin","2020-01-20"
33222,"email_optin","2020-01-20"
33223,"email_optin","2020-01-20"
33225,"email_optin","2020-01-20"
33234,"email_optin","2020-01-20"
33235,"email_optin","2020-01-20"
33236,"email_optin","2020-01-20"
33237,"email_optin","2020-01-20"
33239,"email_optin","2020-01-20"
33240,"email_optin","2020-01-20"
33241,"email_optin","2020-01-20"
33242,"email_optin","2020-01-20"
33243,"email_optin","2020-01-20"
33245,"email_optin","2020-01-20"
33246,"email_optin","2020-01-20"
33247,"email_optin","2020-01-20"
33248,"email_optin","2020-01-20"
33250,"email_optin","2020-01-20"
33251,"email_optin","2020-01-20"
33253,"email_optin","2020-01-20"
33254,"email_optin","2020-01-20"
33255,"email_optin","2020-01-20"
33257,"email_optin","2020-01-20"
33259,"email_optin","2020-01-20"
33260,"email_optin","2020-01-20"
33261,"email_optin","2020-01-20"
33267,"email_optin","2020-01-20"
33268,"email_optin","2020-01-20"
33269,"email_optin","2020-01-20"
33271,"email_optin","2020-01-20"
33273,"email_optin","2020-01-20"
33277,"email_optin","2020-01-20"
33278,"email_optin","2020-01-20"
33279,"email_optin","2020-01-20"
33281,"email_optin","2020-01-20"
33282,"email_optin","2020-01-20"
33283,"email_optin","2020-01-20"
33285,"email_optin","2020-01-20"
33287,"email_optin","2020-01-20"
33288,"email_optin","2020-01-20"
33291,"email_optin","2020-01-20"
33293,"email_optin","2020-01-20"
33294,"email_optin","2020-01-20"
33295,"email_optin","2020-01-20"
33296,"email_optin","2020-01-20"
33297,"email_optin","2020-01-20"
33301,"email_optin","2020-01-20"
33302,"email_optin","2020-01-20"
33303,"email_optin","2020-01-20"
33304,"email_optin","2020-01-20"
33305,"email_optin","2020-01-20"
33306,"email_optin","2020-01-20"
33308,"email_optin","2020-01-20"
33309,"email_optin","2020-01-20"
33311,"email_optin","2020-01-20"
33313,"email_optin","2020-01-20"
33315,"email_optin","2020-01-20"
33317,"email_optin","2020-01-20"
33318,"email_optin","2020-01-20"
33319,"email_optin","2020-01-20"
33320,"email_optin","2020-01-20"
33321,"email_optin","2020-01-20"
33322,"email_optin","2020-01-20"
33325,"email_optin","2020-01-20"
33326,"email_optin","2020-01-20"
33327,"email_optin","2020-01-20"
33329,"email_optin","2020-01-20"
33330,"email_optin","2020-01-20"
33331,"email_optin","2020-01-20"
33332,"email_optin","2020-01-20"
33333,"email_optin","2020-01-20"
33336,"email_optin","2020-01-20"
33338,"email_optin","2020-01-20"
33339,"email_optin","2020-01-20"
33340,"email_optin","2020-01-20"
33341,"email_optin","2020-01-20"
33343,"email_optin","2020-01-20"
33344,"email_optin","2020-01-20"
33347,"email_optin","2020-01-20"
33348,"email_optin","2020-01-20"
33349,"email_optin","2020-01-20"
33350,"email_optin","2020-01-20"
33351,"email_optin","2020-01-20"
33355,"email_optin","2020-01-20"
33357,"email_optin","2020-01-20"
33358,"email_optin","2020-01-20"
33361,"email_optin","2020-01-20"
33364,"email_optin","2020-01-20"
33367,"email_optin","2020-01-20"
33368,"email_optin","2020-01-20"
33369,"email_optin","2020-01-20"
33370,"email_optin","2020-01-20"
33371,"email_optin","2020-01-20"
33376,"email_optin","2020-01-20"
33378,"email_optin","2020-01-20"
33381,"email_optin","2020-01-20"
33382,"email_optin","2020-01-20"
33384,"email_optin","2020-01-20"
33385,"email_optin","2020-01-20"
33386,"email_optin","2020-01-20"
33390,"email_optin","2020-01-20"
33391,"email_optin","2020-01-20"
33392,"email_optin","2020-01-20"
33393,"email_optin","2020-01-20"
33394,"email_optin","2020-01-20"
33395,"email_optin","2020-01-20"
33396,"email_optin","2020-01-20"
33397,"email_optin","2020-01-20"
33400,"email_optin","2020-01-20"
33402,"email_optin","2020-01-20"
33409,"email_optin","2020-01-20"
33411,"email_optin","2020-01-20"
33412,"email_optin","2020-01-20"
33413,"email_optin","2020-01-20"
33415,"email_optin","2020-01-20"
33417,"email_optin","2020-01-20"
33418,"email_optin","2020-01-20"
33419,"email_optin","2020-01-20"
33421,"email_optin","2020-01-20"
33422,"email_optin","2020-01-20"
33423,"email_optin","2020-01-20"
33427,"email_optin","2020-01-20"
33428,"email_optin","2020-01-20"
33430,"email_optin","2020-01-20"
33431,"email_optin","2020-01-20"
33433,"email_optin","2020-01-20"
33434,"email_optin","2020-01-20"
33435,"email_optin","2020-01-20"
33439,"email_optin","2020-01-20"
33443,"email_optin","2020-01-20"
33446,"email_optin","2020-01-20"
33447,"email_optin","2020-01-20"
33448,"email_optin","2020-01-20"
33451,"email_optin","2020-01-20"
33452,"email_optin","2020-01-20"
33456,"email_optin","2020-01-20"
33457,"email_optin","2020-01-20"
33458,"email_optin","2020-01-20"
33459,"email_optin","2020-01-20"
33462,"email_optin","2020-01-20"
33464,"email_optin","2020-01-20"
33465,"email_optin","2020-01-20"
33467,"email_optin","2020-01-20"
33468,"email_optin","2020-01-20"
33470,"email_optin","2020-01-20"
33471,"email_optin","2020-01-20"
33472,"email_optin","2020-01-20"
33473,"email_optin","2020-01-20"
33477,"email_optin","2020-01-20"
33478,"email_optin","2020-01-20"
33482,"email_optin","2020-01-20"
33483,"email_optin","2020-01-20"
33484,"email_optin","2020-01-20"
33486,"email_optin","2020-01-20"
33487,"email_optin","2020-01-20"
33488,"email_optin","2020-01-20"
33489,"email_optin","2020-01-20"
33490,"email_optin","2020-01-20"
33491,"email_optin","2020-01-20"
33493,"email_optin","2020-01-20"
33494,"email_optin","2020-01-20"
33496,"email_optin","2020-01-20"
33497,"email_optin","2020-01-20"
33503,"email_optin","2020-01-20"
33504,"email_optin","2020-01-20"
33505,"email_optin","2020-01-20"
33506,"email_optin","2020-01-20"
33507,"email_optin","2020-01-20"
33508,"email_optin","2020-01-20"
33510,"email_optin","2020-01-20"
33511,"email_optin","2020-01-20"
33512,"email_optin","2020-01-20"
33513,"email_optin","2020-01-20"
33514,"email_optin","2020-01-20"
33517,"email_optin","2020-01-20"
33518,"email_optin","2020-01-20"
33519,"email_optin","2020-01-20"
33521,"email_optin","2020-01-20"
33522,"email_optin","2020-01-20"
33525,"email_optin","2020-01-20"
33526,"email_optin","2020-01-20"
33527,"email_optin","2020-01-20"
33530,"email_optin","2020-01-20"
33531,"email_optin","2020-01-20"
33532,"email_optin","2020-01-20"
33534,"email_optin","2020-01-20"
33535,"email_optin","2020-01-20"
33536,"email_optin","2020-01-20"
33540,"email_optin","2020-01-20"
33541,"email_optin","2020-01-20"
33542,"email_optin","2020-01-20"
33543,"email_optin","2020-01-20"
33545,"email_optin","2020-01-20"
33546,"email_optin","2020-01-20"
33547,"email_optin","2020-01-20"
33549,"email_optin","2020-01-20"
33551,"email_optin","2020-01-20"
33552,"email_optin","2020-01-20"
33553,"email_optin","2020-01-20"
33554,"email_optin","2020-01-20"
33555,"email_optin","2020-01-20"
33556,"email_optin","2020-01-20"
33559,"email_optin","2020-01-20"
33560,"email_optin","2020-01-20"
33562,"email_optin","2020-01-20"
33563,"email_optin","2020-01-20"
33564,"email_optin","2020-01-20"
33566,"email_optin","2020-01-20"
33567,"email_optin","2020-01-20"
33570,"email_optin","2020-01-20"
33571,"email_optin","2020-01-20"
33573,"email_optin","2020-01-20"
33574,"email_optin","2020-01-20"
33575,"email_optin","2020-01-20"
33576,"email_optin","2020-01-20"
33578,"email_optin","2020-01-20"
33580,"email_optin","2020-01-20"
33581,"email_optin","2020-01-20"
33583,"email_optin","2020-01-20"
33586,"email_optin","2020-01-20"
33587,"email_optin","2020-01-20"
33588,"email_optin","2020-01-20"
33590,"email_optin","2020-01-20"
33592,"email_optin","2020-01-20"
33593,"email_optin","2020-01-20"
33594,"email_optin","2020-01-20"
33595,"email_optin","2020-01-20"
33596,"email_optin","2020-01-20"
33597,"email_optin","2020-01-20"
33600,"email_optin","2020-01-20"
33604,"email_optin","2020-01-20"
33608,"email_optin","2020-01-20"
33609,"email_optin","2020-01-20"
33610,"email_optin","2020-01-20"
33611,"email_optin","2020-01-20"
33614,"email_optin","2020-01-20"
33615,"email_optin","2020-01-20"
33617,"email_optin","2020-01-20"
33618,"email_optin","2020-01-20"
33621,"email_optin","2020-01-20"
33623,"email_optin","2020-01-20"
33624,"email_optin","2020-01-20"
33625,"email_optin","2020-01-20"
33629,"email_optin","2020-01-20"
33630,"email_optin","2020-01-20"
33633,"email_optin","2020-01-20"
33634,"email_optin","2020-01-20"
33635,"email_optin","2020-01-20"
33636,"email_optin","2020-01-20"
33638,"email_optin","2020-01-20"
33641,"email_optin","2020-01-20"
33642,"email_optin","2020-01-20"
33643,"email_optin","2020-01-20"
33645,"email_optin","2020-01-20"
33647,"email_optin","2020-01-20"
33648,"email_optin","2020-01-20"
33651,"email_optin","2020-01-20"
33653,"email_optin","2020-01-20"
33654,"email_optin","2020-01-20"
33655,"email_optin","2020-01-20"
33656,"email_optin","2020-01-20"
33657,"email_optin","2020-01-20"
33658,"email_optin","2020-01-20"
33659,"email_optin","2020-01-20"
33660,"email_optin","2020-01-20"
33661,"email_optin","2020-01-20"
33662,"email_optin","2020-01-20"
33664,"email_optin","2020-01-20"
33665,"email_optin","2020-01-20"
33666,"email_optin","2020-01-20"
33669,"email_optin","2020-01-20"
33670,"email_optin","2020-01-20"
33671,"email_optin","2020-01-20"
33672,"email_optin","2020-01-20"
33674,"email_optin","2020-01-20"
33675,"email_optin","2020-01-20"
33676,"email_optin","2020-01-20"
33678,"email_optin","2020-01-20"
33679,"email_optin","2020-01-20"
33680,"email_optin","2020-01-20"
33681,"email_optin","2020-01-20"
33682,"email_optin","2020-01-20"
33684,"email_optin","2020-01-20"
33685,"email_optin","2020-01-20"
33686,"email_optin","2020-01-20"
33688,"email_optin","2020-01-20"
33689,"email_optin","2020-01-20"
33691,"email_optin","2020-01-20"
33692,"email_optin","2020-01-20"
33693,"email_optin","2020-01-20"
33694,"email_optin","2020-01-20"
33696,"email_optin","2020-01-20"
33697,"email_optin","2020-01-20"
33698,"email_optin","2020-01-20"
33699,"email_optin","2020-01-20"
33700,"email_optin","2020-01-20"
33701,"email_optin","2020-01-20"
33703,"email_optin","2020-01-20"
33707,"email_optin","2020-01-20"
